gsa_par_id,gsa_hol_id,ua_grp_id,ranking,covered
618170_3092_00155,2832,00N9,42472,0
618170_3092_00155,2832,7V1D1,42472,0
618170_3092_00155,2832,EPEZH,42472,0
231700_3489_00273,4282012,7V1D1,42473,0
231700_3489_00273,4282012,EPEZH,42473,0
618170_3090_00634,281628,00N9,42474,0
618170_3090_00634,281628,7V1D1,42474,0
618170_3090_00634,281628,EPEZH,42474,0
181510_4477_00571,2828428,7V1D1,42475,0
181510_4477_00571,2828428,EPEZH,42475,0
171190_4470_00471,1683236,7V1D1,42476,0
171190_4470_00471,1683236,EPEZH,42476,0
1223170_3087_00799,4084,7V1D1,42477,0
1223170_3087_00799,4084,EPEZH,42477,0
102120_3089_00386,4201636,7V1D1,42478,0
102120_3089_00386,4201636,EPEZH,42478,0
121170_4078_00089,3624200208,5HZH1TH,42479,0
121170_4078_00089,3624200208,7V1D1,42479,0
121170_4078_00089,3624200208,EPEZH,42479,0
25160_3091_00917,82020,7V1D1,42480,0
25160_3091_00917,82020,EPEZH,42480,0
25160_3091_00870,884,7V1D1,42481,0
25160_3091_00870,884,EPEZH,42481,0
171190_4270_00339,328328,7V1D1,42482,0
171190_4270_00339,328328,EPEZH,42482,0
181510_4676_00625,2828820,RTS5,42483,0
181510_4676_00625,2828820,RTS5,42483,0
181510_4676_00625,2828820,7V1D1,42483,0
181510_4676_00625,2828820,EPEZH,42483,0
171190_4270_00277,360128,7V1D1,42484,0
171190_4270_00277,360128,EPEZH,42484,0
61710_2692_00093,202420,7V1D1,42485,0
61710_2692_00093,202420,EPEZH,42485,0
171190_4072_00434,4441216,7V1D1,42486,0
171190_4072_00434,4441216,EPEZH,42486,0
171190_4072_00356,2828812,7V1D1,42487,0
171190_4072_00356,2828812,EPEZH,42487,0
231700_3289_00104,832360,06IYG8X,42488,0
231700_3289_00104,832360,EPEZH,42488,0
1223170_3088_00328,4162436,7V1D1,42489,0
1223170_3088_00328,4162436,EPEZH,42489,0
126170_4277_00080,320012,7V1D1,42490,0
126170_4277_00080,320012,EPEZH,42490,0
25160_3290_00220,432812,7V1D1,42491,0
25160_3290_00220,432812,EPEZH,42491,0
181510_4478_00096,324168,7V1D1,42492,0
181510_4478_00096,324168,EPEZH,42492,0
618120_3488_00086,4812432,00N9,42493,0
618120_3488_00086,4812432,7V1D1,42493,0
618120_3488_00086,4812432,EPEZH,42493,0
2322100_3287_00097,243632,06IYG8X,42494,0
2322100_3287_00097,243632,EPEZH,42494,0
12510_5665_00276,1636020,7V1D1,42495,0
12510_5665_00276,1636020,EPEZH,42495,0
133170_3490_00056,3640,7V1D1,42496,0
133170_3490_00056,3640,EPEZH,42496,0
121170_4278_00068,36161632428,06IYG8X,42497,0
121170_4278_00068,36161632428,EPEZH,42497,0
25160_3292_00370,282820,7V1D1,42498,0
25160_3292_00370,282820,EPEZH,42498,0
1811170_2890_00314,20244,00N9,42499,0
1811170_2890_00314,20244,7V1D1,42499,0
1811170_2890_00314,20244,EPEZH,42499,0
171190_4271_00287,4441636,7V1D1,42500,0
171190_4271_00287,4441636,EPEZH,42500,0
181510_4677_00498,32161224,06IYG8X,42501,0
181510_4677_00498,32161224,EPEZH,42501,0
171190_4271_01149,36243216128,5HZH1TH,42502,0
171190_4271_01149,36243216128,7V1D1,42502,0
171190_4271_01149,36243216128,EPEZH,42502,0
2517160_5065_00067,36201282028,7V1D1,42503,0
2517160_5065_00067,36201282028,EPEZH,42503,0
1223170_3087_00781,3616323284,7V1D1,42504,0
1223170_3087_00781,3616323284,EPEZH,42504,0
171190_4270_01042,2824812,7V1D1,42505,0
171190_4270_01042,2824812,EPEZH,42505,0
171190_4270_00270,161288,7V1D1,42506,0
171190_4270_00270,161288,EPEZH,42506,0
2517160_5264_00181,160284,00N9,42507,0
2517160_5264_00181,160284,7V1D1,42507,0
2517160_5264_00181,160284,EPEZH,42507,0
231700_3489_00156,362848244,EPEZH,42508,0
186220_4665_00063,48122812,7V1D1,42509,0
186220_4665_00063,48122812,EPEZH,42509,0
2517160_5465_00029,160288,7V1D1,42510,0
2517160_5465_00029,160288,EPEZH,42510,0
102120_3089_00324,3616241680,7V1D1,42511,0
102120_3089_00324,3616241680,EPEZH,42511,0
126170_4473_00028,28243636,7V1D1,42512,0
126170_4473_00028,28243636,EPEZH,42512,0
171190_4271_00221,36244122816,7V1D1,42513,0
171190_4271_00221,36244122816,EPEZH,42513,0
618170_3091_00620,481612,7V1D1,42514,0
618170_3091_00620,481612,EPEZH,42514,0
102120_3089_00041,3628443228,06IYG8X,42515,0
102120_3089_00041,3628443228,EPEZH,42515,0
133170_3490_00231,36288122024,7V1D1,42516,0
133170_3490_00231,36288122024,EPEZH,42516,0
171190_4072_00501,4816204,7V1D1,42517,0
171190_4072_00501,4816204,EPEZH,42517,0
61710_2892_00318,362012201228,00N9,42518,0
61710_2892_00318,362012201228,7V1D1,42518,0
61710_2892_00318,362012201228,EPEZH,42518,0
126170_4474_00826,36201212,7V1D1,42519,0
126170_4474_00826,36201212,EPEZH,42519,0
171190_4472_00865,412322016,7V1D1,42520,0
171190_4472_00865,412322016,EPEZH,42520,0
126170_4476_00025,2828420,7V1D1,42521,0
126170_4476_00025,2828420,EPEZH,42521,0
181510_4476_00224,164012,7V1D1,42522,0
181510_4476_00224,164012,EPEZH,42522,0
171190_4472_00864,412322016,7V1D1,42523,0
171190_4472_00864,412322016,EPEZH,42523,0
61710_2691_00401,12444,06IYG8X,42524,0
61710_2691_00401,12444,EPEZH,42524,0
1813190_3287_00087,432364,00N9,42525,0
1813190_3287_00087,432364,7V1D1,42525,0
1813190_3287_00087,432364,EPEZH,42525,0
2322100_3488_00342,36243216020,06IYG8X,42526,0
2322100_3488_00342,36243216020,EPEZH,42526,0
12510_5664_00319,2041628,00N9,42527,0
12510_5664_00319,2041628,7V1D1,42527,0
12510_5664_00319,2041628,EPEZH,42527,0
181510_4476_00424,2841220,06IYG8X,42528,0
181510_4476_00424,2841220,EPEZH,42528,0
12510_5665_00237,412242032,FTV4XP,42529,0
12510_5665_00237,412242032,7V1D1,42529,0
12510_5665_00237,412242032,EPEZH,42529,0
121170_4278_00141,361208160,7V1D1,42530,0
121170_4278_00141,361208160,EPEZH,42530,0
171190_4270_00140,2824812,7V1D1,42531,0
171190_4270_00140,2824812,EPEZH,42531,0
121170_3881_00257,362012000,06IYG8X,42532,0
121170_3881_00257,362012000,EPEZH,42532,0
61710_2691_00105,202028,7V1D1,42533,0
61710_2691_00105,202028,EPEZH,42533,0
121170_4079_00265,163288,06IYG8X,42534,0
121170_4079_00265,163288,EPEZH,42534,0
126170_4277_00052,28321628,7V1D1,42535,0
126170_4277_00052,28321628,EPEZH,42535,0
61710_2891_00940,24032,7V1D1,42536,0
61710_2891_00940,24032,EPEZH,42536,0
25160_3091_01079,416321624,7V1D1,42537,0
25160_3091_01079,416321624,EPEZH,42537,0
212190_3288_00043,4241616,00N9,42538,0
212190_3288_00043,4241616,7V1D1,42538,0
212190_3288_00043,4241616,EPEZH,42538,0
121170_4082_00126,2482832,06IYG8X,42539,0
121170_4082_00126,2482832,EPEZH,42539,0
102120_2889_00897,36201216244,00N9,42540,0
102120_2889_00897,36201216244,7V1D1,42540,0
102120_2889_00897,36201216244,EPEZH,42540,0
231700_3290_00521,8363616,EPEZH,42541,0
126170_4474_00819,328832,7V1D1,42542,0
126170_4474_00819,328832,EPEZH,42542,0
25160_3291_00734,361202080,7V1D1,42543,0
25160_3291_00734,361202080,EPEZH,42543,0
171190_4471_00028,320432,7V1D1,42544,0
171190_4471_00028,320432,EPEZH,42544,0
171190_4271_01070,28322424,7V1D1,42545,0
171190_4271_01070,28322424,EPEZH,42545,0
181510_4676_00583,3203612,7V1D1,42546,0
181510_4676_00583,3203612,EPEZH,42546,0
618170_3092_00564,481612,7V1D1,42547,0
618170_3092_00564,481612,EPEZH,42547,0
1323170_4877_00329,3228284,7V1D1,42548,0
1323170_4877_00329,3228284,EPEZH,42548,0
126170_4274_00571,28161212,7V1D1,42549,0
126170_4274_00571,28161212,EPEZH,42549,0
171190_4473_00815,361616361612,9SIS78,42550,0
171190_4473_00815,361616361612,7V1D1,42550,0
171190_4473_00815,361616361612,EPEZH,42550,0
171190_3872_00003,4432436,00N9,42551,0
171190_3872_00003,4432436,7V1D1,42551,0
171190_3872_00003,4432436,EPEZH,42551,0
171190_4070_00372,24281628,7V1D1,42552,0
171190_4070_00372,24281628,EPEZH,42552,0
126170_4276_00003,3224204,7V1D1,42553,0
126170_4276_00003,3224204,EPEZH,42553,0
171190_4470_01107,328284,7V1D1,42554,0
171190_4470_01107,328284,EPEZH,42554,0
102120_3088_00326,362432162820,06IYG8X,42555,0
102120_3088_00326,362432162820,00N9,42555,0
102120_3088_00326,362432162820,EPEZH,42555,0
102120_3089_00158,283220,7V1D1,42556,0
102120_3089_00158,283220,EPEZH,42556,0
181510_4677_00684,3212428,7V1D1,42557,0
181510_4677_00684,3212428,EPEZH,42557,0
126170_4474_00574,36201220,7V1D1,42558,0
126170_4474_00574,36201220,EPEZH,42558,0
618170_3091_00251,41643232,7V1D1,42559,0
618170_3091_00251,41643232,EPEZH,42559,0
231700_3290_00444,4882024,7V1D1,42560,0
231700_3290_00444,4882024,EPEZH,42560,0
25160_3092_00061,121624,EPEZH,42561,0
121170_4278_00130,32440,FTV4XP,42562,0
121170_4278_00130,32440,7V1D1,42562,0
121170_4278_00130,32440,EPEZH,42562,0
2322100_3488_00276,361212,7V1D1,42563,0
2322100_3488_00276,361212,EPEZH,42563,0
171190_4471_00173,28322424,7V1D1,42564,0
171190_4471_00173,28322424,EPEZH,42564,0
231700_3289_00601,36243216424,7V1D1,42565,0
231700_3289_00601,36243216424,EPEZH,42565,0
121170_4077_00155,2828420,7V1D1,42566,0
121170_4077_00155,2828420,EPEZH,42566,0
1323170_5077_00080,28281228,00N9,42567,0
1323170_5077_00080,28281228,7V1D1,42567,0
1323170_5077_00080,28281228,EPEZH,42567,0
618170_2892_00134,20432,7V1D1,42568,0
618170_2892_00134,20432,EPEZH,42568,0
126170_4275_00089,28322016,7V1D1,42569,0
126170_4275_00089,28322016,EPEZH,42569,0
121170_4078_00167,362024281232,7V1D1,42570,0
121170_4078_00167,362024281232,EPEZH,42570,0
61710_2891_00706,36201236012,00N9,42571,0
61710_2891_00706,36201236012,7V1D1,42571,0
61710_2891_00706,36201236012,EPEZH,42571,0
161100_3689_00138,4161244,06IYG8X,42572,0
161100_3689_00138,4161244,EPEZH,42572,0
1323170_4876_00337,3612202880,7V1D1,42573,0
1323170_4876_00337,3612202880,EPEZH,42573,0
618170_3090_00401,3220,7V1D1,42574,0
618170_3090_00401,3220,EPEZH,42574,0
67170_5076_00309,362003200,06IYG8X,42575,0
67170_5076_00309,362003200,EPEZH,42575,0
618120_3686_00006,36203603616,7V1D1,42576,0
618120_3686_00006,36203603616,EPEZH,42576,0
121170_4479_00231,32202032,7V1D1,42577,0
121170_4479_00231,32202032,EPEZH,42577,0
181510_4477_00707,2824164,7V1D1,42578,0
181510_4477_00707,2824164,EPEZH,42578,0
231700_3490_00287,12008,7V1D1,42579,0
231700_3490_00287,12008,EPEZH,42579,0
121170_4277_00191,2824836,7V1D1,42580,0
121170_4277_00191,2824836,EPEZH,42580,0
12510_5664_00123,204016,7V1D1,42581,0
12510_5664_00123,204016,EPEZH,42581,0
171190_4270_01061,2083620,06IYG8X,42582,0
171190_4270_01061,2083620,EPEZH,42582,0
126170_4474_00892,36288363224,7V1D1,42583,0
126170_4474_00892,36288363224,EPEZH,42583,0
181510_4477_00110,3612024320,FTV4XP,42584,0
181510_4477_00110,3612024320,7V1D1,42584,0
181510_4477_00110,3612024320,EPEZH,42584,0
133170_3689_00336,820832,06IYG8X,42585,0
133170_3689_00336,820832,EPEZH,42585,0
618170_2892_00265,36,9SIS78,42586,0
618170_2892_00265,36,7V1D1,42586,0
618170_2892_00265,36,EPEZH,42586,0
1323170_4877_00349,4812836,00N9,42587,0
1323170_4877_00349,4812836,7V1D1,42587,0
1323170_4877_00349,4812836,EPEZH,42587,0
133170_3691_00059,362420162832,5HZH1TH,42588,0
133170_3691_00059,362420162832,7V1D1,42588,0
133170_3691_00059,362420162832,EPEZH,42588,0
102120_2890_00004,282412,7V1D1,42589,0
102120_2890_00004,282412,EPEZH,42589,0
126170_4274_00177,488240,7V1D1,42590,0
126170_4274_00177,488240,EPEZH,42590,0
618170_2893_00009,481612,FTV4XP,42591,0
618170_2893_00009,481612,7V1D1,42591,0
618170_2893_00009,481612,EPEZH,42591,0
171190_4272_00608,1636320,7V1D1,42592,0
171190_4272_00608,1636320,EPEZH,42592,0
181510_4676_00034,3612248,RTS5,42593,0
181510_4676_00034,3612248,7V1D1,42593,0
181510_4676_00034,3612248,EPEZH,42593,0
1813190_3287_00121,361620884,00N9,42594,0
1813190_3287_00121,361620884,7V1D1,42594,0
1813190_3287_00121,361620884,EPEZH,42594,0
1223170_3087_00244,48416,06IYG8X,42595,0
1223170_3087_00244,48416,EPEZH,42595,0
1223170_3087_00413,44416,06IYG8X,42596,0
1223170_3087_00413,44416,EPEZH,42596,0
618170_2892_00054,362020241632,RTS5,42597,0
618170_2892_00054,362020241632,7V1D1,42597,0
618170_2892_00054,362020241632,EPEZH,42597,0
126170_4274_00006,3282412,7V1D1,42598,0
126170_4274_00006,3282412,EPEZH,42598,0
2322100_3288_00310,361620884,FTV4XP,42599,0
2322100_3288_00310,361620884,7V1D1,42599,0
2322100_3288_00310,361620884,EPEZH,42599,0
2517160_5264_01093,36241228420,7V1D1,42600,0
2517160_5264_01093,36241228420,EPEZH,42600,0
618170_2893_00093,416242828,00N9,42601,0
618170_2893_00093,416242828,7V1D1,42601,0
618170_2893_00093,416242828,EPEZH,42601,0
231700_3290_00457,12432,7V1D1,42602,0
231700_3290_00457,12432,EPEZH,42602,0
36110_4269_00146,160816,7V1D1,42603,0
36110_4269_00146,160816,EPEZH,42603,0
102120_3089_00388,361201200,EPEZH,42604,0
618120_3486_00406,282432,06IYG8X,42605,0
618120_3486_00406,282432,00N9,42605,0
618120_3486_00406,282432,EPEZH,42605,0
171190_4271_00440,16283220,7V1D1,42606,0
171190_4271_00440,16283220,EPEZH,42606,0
618120_3487_00616,3624036208,7V1D1,42607,0
618120_3487_00616,3624036208,EPEZH,42607,0
1811170_2688_00387,41684,7V1D1,42608,0
1811170_2688_00387,41684,EPEZH,42608,0
25160_3091_01076,416321624,7V1D1,42609,0
25160_3091_01076,416321624,EPEZH,42609,0
12510_5663_00078,1636164,00N9,42610,0
12510_5663_00078,1636164,7V1D1,42610,0
12510_5663_00078,1636164,EPEZH,42610,0
161100_3887_00256,8362828,FTV4XP,42611,0
161100_3887_00256,8362828,7V1D1,42611,0
161100_3887_00256,8362828,EPEZH,42611,0
171190_4472_01169,3228280,7V1D1,42612,0
171190_4472_01169,3228280,EPEZH,42612,0
36110_4268_00325,41682032,7V1D1,42613,0
36110_4268_00325,41682032,EPEZH,42613,0
133170_3491_00009,8241232,7V1D1,42614,0
133170_3491_00009,8241232,EPEZH,42614,0
126170_4075_00404,3612242000,06IYG8X,42615,0
126170_4075_00404,3612242000,EPEZH,42615,0
231700_3289_00171,436244,7V1D1,42616,0
231700_3289_00171,436244,EPEZH,42616,0
126170_4274_00727,362820241236,7V1D1,42617,0
126170_4274_00727,362820241236,EPEZH,42617,0
618120_3486_00567,416321624,7V1D1,42618,0
618120_3486_00567,416321624,EPEZH,42618,0
121170_4077_00325,2812012,7V1D1,42619,0
121170_4077_00325,2812012,EPEZH,42619,0
618120_3488_00031,1241236,7V1D1,42620,0
618120_3488_00031,1241236,EPEZH,42620,0
181510_4677_00253,2824288,7V1D1,42621,0
181510_4677_00253,2824288,EPEZH,42621,0
1323170_5076_00169,36288281224,06IYG8X,42622,0
1323170_5076_00169,36288281224,EPEZH,42622,0
121170_4283_00259,2403620,7V1D1,42623,0
121170_4283_00259,2403620,EPEZH,42623,0
618170_3090_00547,2832,7V1D1,42624,0
618170_3090_00547,2832,EPEZH,42624,0
126170_4074_00142,288828,06IYG8X,42625,0
126170_4074_00142,288828,EPEZH,42625,0
231700_3490_00356,124324,EPEZH,42626,0
102120_2888_00302,4122436,7V1D1,42627,0
102120_2888_00302,4122436,EPEZH,42627,0
126170_4473_00059,41628244,8AEAE,42628,0
126170_4473_00059,41628244,7V1D1,42628,0
126170_4473_00059,41628244,EPEZH,42628,0
1223170_3088_00143,36288202828,7V1D1,42629,0
1223170_3088_00143,36288202828,EPEZH,42629,0
102120_2688_00110,4161224,06IYG8X,42630,0
102120_2688_00110,4161224,EPEZH,42630,0
161100_3689_00176,8121236,06IYG8X,42631,0
161100_3689_00176,8121236,EPEZH,42631,0
171190_4271_00214,3212820,7V1D1,42632,0
171190_4271_00214,3212820,EPEZH,42632,0
12510_5663_00184,48322832,7V1D1,42633,0
12510_5663_00184,48322832,EPEZH,42633,0
121170_4277_00514,361282480,7V1D1,42634,0
121170_4277_00514,361282480,EPEZH,42634,0
121170_4077_00258,28321236,7V1D1,42635,0
121170_4077_00258,28321236,EPEZH,42635,0
171190_4271_01197,4820816,06IYG8X,42636,0
171190_4271_01197,4820816,EPEZH,42636,0
231700_3289_00431,242436,7V1D1,42637,0
231700_3289_00431,242436,EPEZH,42637,0
12510_5664_00130,2041628,00N9,42638,0
12510_5664_00130,2041628,7V1D1,42638,0
12510_5664_00130,2041628,EPEZH,42638,0
618170_2893_00124,12016,7V1D1,42639,0
618170_2893_00124,12016,EPEZH,42639,0
102120_2889_00379,202020,7V1D1,42640,0
102120_2889_00379,202020,EPEZH,42640,0
25160_3291_00499,3616241680,00N9,42641,0
25160_3291_00499,3616241680,7V1D1,42641,0
25160_3291_00499,3616241680,EPEZH,42641,0
171190_4471_00328,2832436,7V1D1,42642,0
171190_4471_00328,2832436,EPEZH,42642,0
126170_4074_00067,28281612,7V1D1,42643,0
126170_4074_00067,28281612,EPEZH,42643,0
171190_4073_00490,362848420,06IYG8X,42644,0
171190_4073_00490,362848420,EPEZH,42644,0
36110_4468_00129,36240880,7V1D1,42645,0
36110_4468_00129,36240880,EPEZH,42645,0
1811170_2688_00005,4162816,00N9,42646,0
1811170_2688_00005,4162816,7V1D1,42646,0
1811170_2688_00005,4162816,EPEZH,42646,0
2322100_3288_00218,48282416,7V1D1,42647,0
2322100_3288_00218,48282416,EPEZH,42647,0
126170_4073_00072,36281601236,EPEZH,42648,0
171190_4270_00034,32203236,7V1D1,42649,0
171190_4270_00034,32203236,EPEZH,42649,0
61710_2691_00555,20424,00N9,42650,0
61710_2691_00555,20424,7V1D1,42650,0
61710_2691_00555,20424,EPEZH,42650,0
171190_4269_00392,3624081636,7V1D1,42651,0
171190_4269_00392,3624081636,EPEZH,42651,0
36110_4268_00333,41682032,7V1D1,42652,0
36110_4268_00333,41682032,EPEZH,42652,0
126170_4074_00455,3224424,7V1D1,42653,0
126170_4074_00455,3224424,EPEZH,42653,0
121170_4283_00151,2482424,7V1D1,42654,0
121170_4283_00151,2482424,EPEZH,42654,0
181510_4477_00246,41232016,7V1D1,42655,0
181510_4477_00246,41232016,EPEZH,42655,0
171190_4070_00203,3620124320,06IYG8X,42656,0
171190_4070_00203,3620124320,EPEZH,42656,0
1811170_2689_00156,2408,7V1D1,42657,0
1811170_2689_00156,2408,EPEZH,42657,0
231700_3290_00542,832436,06IYG8X,42658,0
231700_3290_00542,832436,EPEZH,42658,0
61710_2891_00074,412812,7V1D1,42659,0
61710_2891_00074,412812,EPEZH,42659,0
121170_4480_00005,2483632,7V1D1,42660,0
121170_4480_00005,2483632,EPEZH,42660,0
171190_3873_00046,4160420,7V1D1,42661,0
171190_3873_00046,4160420,EPEZH,42661,0
133170_3689_00889,3616242880,7V1D1,42662,0
133170_3689_00889,3616242880,EPEZH,42662,0
2517160_5464_00384,44242428,7V1D1,42663,0
2517160_5464_00384,44242428,EPEZH,42663,0
121170_4480_00131,32282012,FTV4XP,42664,0
121170_4480_00131,32282012,7V1D1,42664,0
121170_4480_00131,32282012,EPEZH,42664,0
126170_4073_00402,416121232,RTS5,42665,0
126170_4073_00402,416121232,8AEAE,42665,0
126170_4073_00402,416121232,7V1D1,42665,0
126170_4073_00402,416121232,EPEZH,42665,0
121170_4077_00509,16281632,7V1D1,42666,0
121170_4077_00509,16281632,EPEZH,42666,0
126170_4274_00581,416202432,7V1D1,42667,0
126170_4274_00581,416202432,EPEZH,42667,0
1223170_3087_00751,3616323284,7V1D1,42668,0
1223170_3087_00751,3616323284,EPEZH,42668,0
181510_4278_00004,4816328,7V1D1,42669,0
181510_4278_00004,4816328,EPEZH,42669,0
126170_4074_00831,36282024204,5HZH1TH,42670,0
126170_4074_00831,36282024204,7V1D1,42670,0
126170_4074_00831,36282024204,EPEZH,42670,0
121170_4076_00033,36201220,7V1D1,42671,0
121170_4076_00033,36201220,EPEZH,42671,0
133170_3488_00003,432204,7V1D1,42672,0
133170_3488_00003,432204,EPEZH,42672,0
102120_3089_00176,362412040,EPEZH,42673,0
1811170_2690_00274,41681220,00N9,42674,0
1811170_2690_00274,41681220,7V1D1,42674,0
1811170_2690_00274,41681220,EPEZH,42674,0
1223170_3087_00577,4121220,06IYG8X,42675,0
1223170_3087_00577,4121220,EPEZH,42675,0
121170_4076_00072,32202836,RTS5,42676,0
121170_4076_00072,32202836,8AEAE,42676,0
121170_4076_00072,32202836,7V1D1,42676,0
121170_4076_00072,32202836,EPEZH,42676,0
618120_3487_00143,412160,00N9,42677,0
618120_3487_00143,412160,7V1D1,42677,0
618120_3487_00143,412160,EPEZH,42677,0
161100_3689_00012,816324,06IYG8X,42678,0
161100_3689_00012,816324,EPEZH,42678,0
12510_5664_00397,36161628032,06IYG8X,42679,0
12510_5664_00397,36161628032,EPEZH,42679,0
1223170_2887_00115,412200,7V1D1,42680,0
1223170_2887_00115,412200,EPEZH,42680,0
171190_4070_00579,4824360,7V1D1,42681,0
171190_4070_00579,4824360,EPEZH,42681,0
181510_4476_00365,16123216,7V1D1,42682,0
181510_4476_00365,16123216,EPEZH,42682,0
171190_4072_00020,41636824,06IYG8X,42683,0
171190_4072_00020,41636824,EPEZH,42683,0
126170_4073_00084,322844,7V1D1,42684,0
126170_4073_00084,322844,EPEZH,42684,0
171190_4272_00726,1624816,7V1D1,42685,0
171190_4272_00726,1624816,EPEZH,42685,0
181510_4276_00016,3628824828,7V1D1,42686,0
181510_4276_00016,3628824828,EPEZH,42686,0
102120_2890_00204,48202832,7V1D1,42687,0
102120_2890_00204,48202832,EPEZH,42687,0
121170_4480_00431,36284282024,06IYG8X,42688,0
121170_4480_00431,36284282024,EPEZH,42688,0
231700_3290_00505,41232812,7V1D1,42689,0
231700_3290_00505,41232812,EPEZH,42689,0
61710_2691_00203,282836,00N9,42690,0
61710_2691_00203,282836,7V1D1,42690,0
61710_2691_00203,282836,EPEZH,42690,0
102120_3089_00209,362484284,EPEZH,42691,0
102120_2688_00126,4161232,RTS5,42692,0
102120_2688_00126,4161232,7V1D1,42692,0
102120_2688_00126,4161232,EPEZH,42692,0
121170_4080_00081,32323612,7V1D1,42693,0
121170_4080_00081,32323612,EPEZH,42693,0
121170_4278_00029,36202024284,7V1D1,42694,0
121170_4278_00029,36202024284,EPEZH,42694,0
121170_4079_00605,3243220,7V1D1,42695,0
121170_4079_00605,3243220,EPEZH,42695,0
171190_4470_00767,4801228,00N9,42696,0
171190_4470_00767,4801228,7V1D1,42696,0
171190_4470_00767,4801228,EPEZH,42696,0
618120_3486_00501,3612424240,7V1D1,42697,0
618120_3486_00501,3612424240,EPEZH,42697,0
126170_4474_00335,2832164,7V1D1,42698,0
126170_4474_00335,2832164,EPEZH,42698,0
121170_4082_00674,2442012,06IYG8X,42699,0
121170_4082_00674,2442012,EPEZH,42699,0
2322100_3487_00071,36243216012,EPEZH,42700,0
231700_3489_00294,120432,7V1D1,42701,0
231700_3489_00294,120432,EPEZH,42701,0
161330_5065_00200,362404324,00N9,42702,0
161330_5065_00200,362404324,7V1D1,42702,0
161330_5065_00200,362404324,EPEZH,42702,0
1223170_3087_00497,4840,EPEZH,42703,0
25160_3291_00580,432812,7V1D1,42704,0
25160_3291_00580,432812,EPEZH,42704,0
181510_4278_00074,36161228012,7V1D1,42705,0
181510_4278_00074,36161228012,EPEZH,42705,0
618170_3090_00130,416208,7V1D1,42706,0
618170_3090_00130,416208,EPEZH,42706,0
171190_4072_01103,2828816,7V1D1,42707,0
171190_4072_01103,2828816,EPEZH,42707,0
171190_4472_00851,2428160,7V1D1,42708,0
171190_4472_00851,2428160,EPEZH,42708,0
1813190_3287_00195,361632281624,7V1D1,42709,0
1813190_3287_00195,361632281624,EPEZH,42709,0
1323170_4877_00219,1682832,00N9,42710,0
1323170_4877_00219,1682832,7V1D1,42710,0
1323170_4877_00219,1682832,EPEZH,42710,0
161100_3888_00200,41643624,7V1D1,42711,0
161100_3888_00200,41643624,EPEZH,42711,0
126170_4273_00302,32242036,7V1D1,42712,0
126170_4273_00302,32242036,EPEZH,42712,0
2322100_3287_00074,84020,7V1D1,42713,0
2322100_3287_00074,84020,EPEZH,42713,0
25160_3292_00353,4363212,00N9,42714,0
25160_3292_00353,4363212,7V1D1,42714,0
25160_3292_00353,4363212,EPEZH,42714,0
186220_4865_00116,32282012,7V1D1,42715,0
186220_4865_00116,32282012,EPEZH,42715,0
171190_4271_00582,3212120,8AEAE,42716,0
171190_4271_00582,3212120,7V1D1,42716,0
171190_4271_00582,3212120,EPEZH,42716,0
1223170_3087_00216,481220,7V1D1,42717,0
1223170_3087_00216,481220,EPEZH,42717,0
25160_3292_00521,36244,7V1D1,42718,0
25160_3292_00521,36244,EPEZH,42718,0
618170_2890_00081,128164,00N9,42719,0
618170_2890_00081,128164,7V1D1,42719,0
618170_2890_00081,128164,EPEZH,42719,0
618170_2891_00167,4322424,7V1D1,42720,0
618170_2891_00167,4322424,EPEZH,42720,0
121170_4282_00006,16000,7V1D1,42721,0
121170_4282_00006,16000,EPEZH,42721,0
25160_3091_00526,8816,7V1D1,42722,0
25160_3091_00526,8816,EPEZH,42722,0
121170_4081_00190,2443236,7V1D1,42723,0
121170_4081_00190,2443236,EPEZH,42723,0
126170_4276_00498,28322016,7V1D1,42724,0
126170_4276_00498,28322016,EPEZH,42724,0
61710_2892_00462,481612,FTV4XP,42725,0
61710_2892_00462,481612,7V1D1,42725,0
61710_2892_00462,481612,EPEZH,42725,0
1323170_4876_00159,3228320,7V1D1,42726,0
1323170_4876_00159,3228320,EPEZH,42726,0
126170_4075_00345,24123220,7V1D1,42727,0
126170_4075_00345,24123220,EPEZH,42727,0
171190_4073_00481,41232280,06IYG8X,42728,0
171190_4073_00481,41232280,EPEZH,42728,0
618170_3090_00585,2020,EPEZH,42729,0
61710_2691_00305,16364,06IYG8X,42730,0
61710_2691_00305,16364,EPEZH,42730,0
1323170_4876_00387,20282036,7V1D1,42731,0
1323170_4876_00387,20282036,EPEZH,42731,0
121170_4277_00569,2432420,EPEZH,42732,0
126170_4275_00315,24283212,7V1D1,42733,0
126170_4275_00315,24283212,EPEZH,42733,0
102120_2888_00606,4163612,06IYG8X,42734,0
102120_2888_00606,4163612,EPEZH,42734,0
1822160_5076_00129,36162042820,7V1D1,42735,0
1822160_5076_00129,36162042820,EPEZH,42735,0
1813190_3087_00242,4808,06IYG8X,42736,0
1813190_3087_00242,4808,EPEZH,42736,0
171190_4270_00576,320020,7V1D1,42737,0
171190_4270_00576,320020,EPEZH,42737,0
102120_2888_00863,420024,7V1D1,42738,0
102120_2888_00863,420024,EPEZH,42738,0
121170_4282_00248,28202416,06IYG8X,42739,0
121170_4282_00248,28202416,EPEZH,42739,0
1811170_2889_00008,36162416164,00N9,42740,0
1811170_2889_00008,36162416164,7V1D1,42740,0
